Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,PlacementStatus,IsAnomaly
Female,Delhi,Tier2,ECE,Embedded,No,No,7.53,76.9,2,3,3.0,2,2,65.2,7.7,54.9,,No,1,0
Male,Bangalore,Tier2,IT,DataScience,No,No,5.86,53.9,0,0,0.0,0,0,46.5,4.49,27.9,33.5,Yes,0,0
Female,Mumbai,Tier2,ECE,AI,No,No,5.51,50.7,0,1,0.0,0,0,30.4,4.12,12.6,30.6,Yes,0,0
Female,Jaipur,Tier1,Mechanical,DataScience,No,Yes,7.19,75.3,1,2,4.0,2,0,64.6,,63.2,71.6,No,1,0
Male,Bangalore,Tier2,CS,Embedded,No,No,8.35,94.5,2,3,3.0,3,1,85.8,8.23,70.8,84.4,No,1,0
Male,Bangalore,Tier2,EE,Embedded,No,No,8.94,82.1,3,5,3.0,5,1,88.6,9.52,90.4,89.1,No,1,0
Female,Chennai,Tier2,IT,AI,No,No,7.93,78.3,2,3,3.0,4,1,72.5,8.33,67.4,,Yes,1,0
Male,Ahmedabad,Tier2,IT,Networking,No,No,8.18,82.1,3,5,,3,0,68.4,8.01,72.9,78.1,Yes,1,0
Male,Mumbai,Tier2,EE,DataScience,No,Yes,6.66,70.4,1,3,1.0,1,0,49.1,5.44,44.4,63.3,No,0,0
Male,Bangalore,Tier3,EE,Embedded,No,No,7.58,74.8,2,2,3.0,2,1,60.6,6.85,67.8,71.5,No,0,0
Female,Chennai,Tier3,ECE,Networking,Yes,Yes,8.12,85.3,2,4,2.0,4,1,71.1,7.55,73.2,71.5,Yes,1,0
Female,Jaipur,Tier3,IT,AI,Yes,No,7.82,87.6,2,3,2.0,2,1,70.1,6.98,67.2,73.8,Yes,0,0
Female,Kolkata,Tier2,ECE,Embedded,No,No,7.37,71.7,3,4,1.0,2,0,66.1,6.36,64.2,71.2,Yes,0,0
Male,Jaipur,Tier2,EE,Embedded,Yes,Yes,7.37,80.1,1,3,2.0,2,1,67.1,6.38,50.0,60.6,Yes,0,0
Male,Ahmedabad,Tier3,EE,AI,Yes,Yes,8.03,93.0,2,4,3.0,3,0,86.5,9.35,78.5,69.7,No,1,0
Male,Chennai,Tier2,Civil,Embedded,Yes,No,6.93,73.0,2,0,2.0,3,0,68.7,4.82,52.0,,No,0,0
Female,Chennai,Tier2,EE,AI,No,No,8.13,76.7,2,4,3.0,3,1,64.3,7.76,76.1,71.3,Yes,1,0
Female,Delhi,Tier1,EE,DataScience,No,No,7.7,72.6,1,2,,1,0,62.9,5.9,57.8,77.7,Yes,0,0
Male,Mumbai,Tier3,ECE,Networking,Yes,No,8.12,85.2,2,4,4.0,2,2,93.5,7.55,78.9,72.9,No,0,0
Male,Pune,Tier3,ECE,Embedded,No,Yes,7.99,89.3,2,4,3.0,3,1,81.8,8.46,71.4,69.8,No,1,0
Male,Jaipur,Tier1,Mechanical,DataScience,No,Yes,7.65,67.3,1,3,3.0,2,0,72.0,,61.3,61.8,No,1,0
Female,Delhi,Tier2,Mechanical,Embedded,Yes,No,7.74,72.3,0,3,4.0,2,0,64.4,7.46,63.6,,No,0,0
Female,Ahmedabad,Tier3,CS,Networking,Yes,No,6.93,79.0,1,3,2.0,3,0,62.7,,46.0,67.2,Yes,0,0
Male,Pune,Tier1,CS,Networking,No,No,8.12,76.7,3,4,3.0,4,1,73.1,8.87,78.6,85.4,No,1,0
Male,Chennai,Tier3,Civil,DataScience,No,No,5.88,60.3,0,0,2.0,0,0,46.6,3.65,36.0,32.0,No,0,0
Female,Ahmedabad,Tier2,CS,AI,Yes,No,8.09,82.9,1,2,,3,1,77.7,6.96,75.6,75.2,Yes,1,0
Male,Bangalore,Tier2,EE,DataScience,No,No,5.83,66.9,0,0,0.0,0,0,,3.68,42.2,37.0,No,0,0
Female,Pune,Tier2,Mechanical,Embedded,Yes,No,7.21,74.3,1,1,1.0,3,0,58.4,7.28,52.4,58.7,No,0,0
Female,Ahmedabad,Tier2,IT,Networking,No,No,9.17,90.2,2,5,4.0,5,2,99.9,9.86,90.7,,No,1,0
Female,Hyderabad,Tier1,CS,Embedded,No,No,5.13,44.0,0,0,1.0,0,0,25.8,4.3,13.2,22.5,Yes,0,0
Male,Delhi,Tier1,CS,AI,No,No,7.77,78.6,1,3,3.0,2,0,70.5,7.32,,69.0,No,0,0
Female,Mumbai,Tier2,Mechanical,Embedded,No,No,7.94,79.4,3,4,3.0,2,1,71.6,7.76,69.8,77.2,No,1,0
Male,Pune,Tier2,ECE,DataScience,No,No,7.59,76.7,2,4,2.0,2,1,74.3,7.2,74.0,65.1,No,0,0
Male,Kolkata,Tier2,CS,DataScience,No,No,8.64,81.5,2,3,4.0,3,1,83.5,8.18,78.9,79.3,No,1,0
Male,Bangalore,Tier2,Civil,Networking,Yes,Yes,6.15,62.3,0,1,1.0,1,0,48.9,,50.9,48.4,No,0,0
Male,Kolkata,Tier3,ECE,Embedded,No,No,7.41,75.5,2,3,2.0,2,0,57.0,7.03,67.8,61.9,No,0,0
Female,Mumbai,Tier2,IT,AI,No,No,7.67,76.9,2,4,2.0,3,1,58.9,8.23,68.3,61.3,Yes,1,0
Female,Pune,Tier2,IT,DataScience,No,No,7.47,81.0,2,2,2.0,3,1,65.8,7.27,52.4,76.2,No,0,0
Male,Bangalore,Tier2,ECE,Networking,Yes,No,7.29,71.7,1,1,,3,0,,6.79,63.0,63.3,No,1,0
Male,Kolkata,Tier1,EE,Embedded,Yes,Yes,8.97,82.0,3,4,5.0,6,1,82.4,8.84,84.9,97.1,No,1,0
Female,Bangalore,Tier1,Civil,Embedded,Yes,No,7.43,65.2,0,2,1.0,4,0,74.8,7.11,,84.4,Yes,0,0
Male,Kolkata,Tier2,IT,Networking,Yes,Yes,8.24,86.6,1,3,3.0,5,1,80.3,6.79,87.2,79.1,Yes,1,0
Male,Bangalore,Tier1,EE,AI,No,No,5.63,50.6,0,0,0.0,1,0,33.2,3.9,29.9,,Yes,0,0
Male,Jaipur,Tier1,ECE,Embedded,No,No,8.83,91.0,3,3,3.0,5,2,88.9,9.82,87.1,83.3,No,1,0
Female,Jaipur,Tier2,Mechanical,DataScience,No,No,6.3,59.0,0,1,1.0,0,0,53.1,4.33,,45.8,Yes,0,0
Male,Chennai,Tier3,Mechanical,Networking,No,No,7.53,80.7,3,2,3.0,4,0,63.0,7.29,64.1,74.2,No,1,0
Female,Pune,Tier2,CS,Embedded,No,No,6.2,76.0,0,0,0.0,1,0,44.1,4.02,,43.5,No,0,0
Female,Kolkata,Tier2,CS,DataScience,No,No,9.35,90.1,3,5,5.0,5,2,93.5,9.25,100.0,92.7,No,1,1
Male,Jaipur,Tier3,CS,Networking,Yes,Yes,6.47,66.3,0,3,0.0,1,0,44.4,6.02,52.8,50.4,No,1,0
Male,Kolkata,Tier3,CS,DataScience,Yes,No,9.39,100.0,3,4,5.0,6,2,92.9,10.0,94.0,,Yes,1,0
Male,Pune,Tier3,IT,AI,Yes,Yes,8.16,91.5,2,5,3.0,4,1,79.5,8.94,88.6,83.2,No,1,0
Male,Pune,Tier1,Civil,Networking,No,Yes,6.77,75.9,1,1,1.0,1,0,56.5,5.35,53.9,51.0,No,0,0
Male,Delhi,Tier1,Mechanical,Networking,No,No,9.84,94.9,4,5,5.0,6,2,100.0,10.0,100.0,96.6,No,1,0
Female,Jaipur,Tier3,CS,DataScience,Yes,Yes,9.04,94.4,2,4,4.0,6,2,99.5,9.38,83.9,88.9,Yes,1,0
Male,Kolkata,Tier2,Civil,AI,No,Yes,7.67,76.8,1,3,2.0,3,1,78.2,7.43,63.0,64.6,No,1,0
Male,Bangalore,Tier3,EE,AI,No,Yes,7.42,86.2,1,2,2.0,3,0,55.4,6.87,69.9,61.6,No,1,0
Male,Chennai,Tier2,CS,AI,No,No,7.92,81.6,2,4,,2,1,68.5,7.96,75.7,73.7,No,1,0
Male,Chennai,Tier2,Civil,AI,No,No,7.9,81.6,2,2,2.0,3,1,75.0,7.68,70.2,83.9,Yes,1,0
Female,Jaipur,Tier2,ECE,DataScience,No,No,7.16,72.3,0,3,3.0,1,0,69.1,6.67,70.7,52.3,No,1,0
Male,Jaipur,Tier3,Civil,DataScience,No,No,7.64,80.3,2,3,1.0,2,1,60.1,7.28,79.7,62.7,No,0,0
Male,Delhi,Tier1,Civil,Networking,No,No,8.77,92.1,2,4,4.0,4,1,96.5,7.59,85.3,97.9,No,1,0
Female,Mumbai,Tier1,IT,AI,No,Yes,7.92,81.9,3,3,3.0,3,1,73.1,7.13,,,Yes,0,0
Male,Bangalore,Tier3,Civil,Networking,Yes,Yes,8.66,92.1,3,3,3.0,3,1,97.4,7.41,95.5,82.9,No,1,0
Male,Mumbai,Tier1,ECE,DataScience,No,No,8.65,85.8,2,4,2.0,3,2,72.4,8.45,87.8,76.3,Yes,1,0
Female,Kolkata,Tier3,IT,Embedded,No,No,5.93,57.7,0,0,1.0,0,0,48.4,3.9,30.2,50.1,Yes,0,0
Female,Chennai,Tier1,Civil,AI,Yes,No,7.99,80.4,1,3,1.0,3,1,77.4,7.55,61.2,71.4,No,1,0
Female,Kolkata,Tier3,CS,DataScience,Yes,No,7.55,76.2,1,2,2.0,2,0,67.1,7.45,62.6,64.7,Yes,0,0
Male,Pune,Tier1,Mechanical,DataScience,No,No,7.5,76.9,1,3,2.0,3,1,64.2,7.75,66.9,66.0,Yes,0,0
Male,Bangalore,Tier1,CS,DataScience,Yes,Yes,7.9,83.0,1,3,,2,0,,6.31,67.3,64.6,No,0,0
Male,Mumbai,Tier2,ECE,Networking,No,Yes,6.52,58.7,1,2,1.0,1,0,51.3,5.62,52.4,65.1,Yes,0,0
Male,Ahmedabad,Tier3,ECE,AI,No,No,7.74,86.6,2,3,2.0,4,1,85.3,7.11,63.7,69.1,No,1,0
Female,Hyderabad,Tier2,CS,AI,Yes,Yes,6.3,66.2,0,2,0.0,1,0,42.3,4.73,49.4,59.4,Yes,0,1
Male,Ahmedabad,Tier2,CS,Embedded,No,Yes,7.02,74.1,1,2,2.0,4,0,70.1,6.57,53.3,56.7,Yes,0,0
Male,Hyderabad,Tier2,ECE,Networking,Yes,Yes,7.26,77.1,0,2,2.0,2,1,62.2,5.17,54.1,76.3,No,1,0
Male,Kolkata,Tier2,IT,DataScience,No,Yes,6.87,57.0,0,2,1.0,2,0,57.0,6.85,54.2,60.5,Yes,0,0
Male,Kolkata,Tier2,Civil,Networking,No,No,6.17,60.5,0,1,1.0,1,0,34.9,4.29,27.9,46.0,Yes,0,0
Male,Jaipur,Tier3,EE,AI,No,No,7.52,82.7,1,3,5.0,4,1,74.9,,71.2,79.7,No,1,0
Male,Mumbai,Tier2,CS,AI,Yes,No,8.66,94.1,3,6,3.0,5,2,100.0,9.35,81.0,93.4,No,1,0
Female,Bangalore,Tier3,IT,DataScience,No,No,9.7,100.0,2,6,4.0,7,1,100.0,10.0,100.0,100.0,No,1,0
Male,Hyderabad,Tier2,Mechanical,DataScience,No,No,7.18,77.1,1,1,2.0,1,0,58.9,5.3,44.8,,Yes,0,0
Male,Jaipur,Tier1,Civil,Networking,No,No,5.54,50.0,0,1,0.0,0,0,33.8,2.29,33.2,21.8,No,0,0
Female,Hyderabad,Tier3,ECE,AI,No,No,6.19,66.2,0,2,1.0,1,0,46.3,5.08,20.1,53.0,No,0,0
Male,Kolkata,Tier2,CS,AI,Yes,No,6.44,63.1,0,0,2.0,1,0,54.5,5.9,53.4,48.4,No,0,0
Male,Pune,Tier2,EE,AI,Yes,No,8.89,96.8,2,5,4.0,5,1,90.5,8.44,89.8,,Yes,1,0
Male,Mumbai,Tier2,CS,Embedded,No,No,5.7,55.8,0,0,1.0,0,0,37.0,4.36,32.4,36.8,Yes,0,0
Female,Bangalore,Tier3,EE,Embedded,No,No,7.24,67.0,1,2,3.0,2,0,60.5,6.5,74.9,65.8,Yes,0,0
Male,Chennai,Tier2,CS,Networking,No,No,9.72,97.8,3,7,3.0,5,2,100.0,9.82,100.0,,Yes,1,0
Male,Kolkata,Tier1,Civil,DataScience,Yes,No,6.47,66.2,1,0,1.0,1,0,49.6,5.84,50.2,60.5,Yes,1,0
Female,Pune,Tier3,CS,Networking,Yes,No,7.34,73.8,1,3,3.0,2,1,65.4,6.28,64.6,64.2,No,0,0
Male,Pune,Tier2,ECE,Networking,No,Yes,8.24,84.4,1,4,2.0,3,1,74.6,6.71,59.7,78.2,No,1,0
Female,Ahmedabad,Tier1,ECE,Embedded,No,No,7.34,72.9,1,5,3.0,3,0,,5.74,60.4,60.5,No,1,0
Male,Hyderabad,Tier3,Mechanical,DataScience,Yes,No,7.25,68.0,1,3,,2,0,55.9,6.0,57.3,57.3,Yes,0,0
Male,Pune,Tier3,CS,AI,No,Yes,8.3,75.5,2,3,4.0,4,2,75.6,7.65,84.8,87.8,Yes,1,0
Female,Delhi,Tier2,ECE,Networking,Yes,No,5.43,58.9,0,1,0.0,0,0,41.3,4.43,26.7,36.3,Yes,0,0
Female,Kolkata,Tier3,CS,Embedded,No,No,7.77,85.0,1,3,2.0,4,0,75.3,,70.8,76.6,Yes,1,0
Male,Chennai,Tier2,IT,AI,Yes,No,8.12,80.4,3,3,2.0,2,1,80.6,7.78,80.9,79.0,No,1,0
Female,Delhi,Tier3,EE,AI,Yes,Yes,8.9,83.7,1,5,4.0,5,1,89.1,8.85,94.4,89.0,Yes,1,0
Male,Mumbai,Tier2,CS,AI,No,No,6.95,74.1,1,3,1.0,1,1,58.6,5.93,55.3,53.5,No,0,0
Male,Hyderabad,Tier3,CS,DataScience,No,No,6.81,77.9,1,3,1.0,1,0,52.1,4.23,49.1,67.6,Yes,0,0
Male,Chennai,Tier2,CS,AI,No,No,6.7,67.7,0,2,0.0,3,0,58.4,6.58,50.7,46.6,Yes,0,0
Male,Ahmedabad,Tier3,CS,Embedded,No,No,8.62,90.1,2,5,3.0,5,1,90.4,8.76,,86.9,No,1,0
Male,Ahmedabad,Tier3,Civil,Embedded,No,Yes,8.5,85.3,2,4,3.0,4,1,87.5,8.1,77.0,80.3,No,1,0
Female,Chennai,Tier2,EE,Embedded,Yes,No,6.4,68.0,1,1,1.0,1,0,59.4,5.31,52.3,51.8,No,0,0
Male,Ahmedabad,Tier1,CS,AI,Yes,No,7.84,90.5,1,4,,1,1,60.8,7.12,56.7,72.0,No,1,0
Female,Jaipur,Tier3,Civil,DataScience,Yes,No,8.15,76.7,2,3,3.0,5,2,79.8,8.38,76.5,75.7,No,1,0
Male,Chennai,Tier2,ECE,DataScience,Yes,No,9.33,97.8,3,5,4.0,5,2,91.8,10.0,88.3,100.0,No,1,0
Male,Delhi,Tier3,EE,AI,Yes,Yes,7.86,71.8,2,3,3.0,3,2,72.6,7.59,63.6,77.1,Yes,1,0
Female,Kolkata,Tier2,ECE,AI,No,No,8.07,79.9,2,3,2.0,4,0,,7.74,67.1,71.5,Yes,1,0
Male,Hyderabad,Tier1,Civil,AI,No,No,7.24,75.6,1,3,3.0,2,0,71.4,7.74,66.5,60.6,Yes,1,0
Male,Chennai,Tier1,IT,DataScience,Yes,Yes,6.93,71.8,0,0,,3,0,56.5,6.03,63.5,61.2,No,0,0
Male,Jaipur,Tier2,CS,Embedded,Yes,No,8.12,77.1,2,4,3.0,3,1,77.1,,60.2,67.3,Yes,0,0
Male,Delhi,Tier1,EE,Networking,No,No,8.52,93.1,1,5,4.0,5,1,78.4,8.4,85.6,87.0,Yes,1,0
Male,Chennai,Tier2,EE,Embedded,Yes,No,7.25,70.7,0,2,1.0,1,1,72.5,6.8,66.2,67.4,No,1,0
Male,Delhi,Tier2,CS,AI,Yes,Yes,6.75,75.9,2,1,2.0,2,0,52.2,5.31,63.4,62.7,Yes,1,0
Male,Delhi,Tier3,CS,AI,Yes,No,7.87,81.5,2,3,2.0,2,0,83.1,7.54,65.9,73.7,Yes,1,0
Male,Mumbai,Tier1,Mechanical,DataScience,No,No,7.52,74.2,2,4,2.0,2,0,72.6,6.83,63.7,69.8,Yes,1,0
Male,Chennai,Tier2,CS,Embedded,No,Yes,6.87,65.5,2,1,,1,0,55.9,5.58,44.9,75.5,Yes,0,0
Male,Jaipur,Tier3,IT,DataScience,Yes,Yes,5.97,58.2,0,1,0.0,0,0,36.5,3.82,28.6,,Yes,0,0
Female,Pune,Tier3,EE,Embedded,Yes,No,5.88,68.6,1,1,0.0,1,0,45.8,4.58,36.2,45.4,No,0,0
Female,Chennai,Tier2,EE,Embedded,No,No,7.71,78.7,1,4,2.0,2,1,77.2,6.33,58.7,,Yes,1,0
Male,Kolkata,Tier3,CS,Networking,No,No,8.02,77.9,1,4,3.0,3,0,71.7,7.41,61.8,77.3,No,1,0
Male,Ahmedabad,Tier3,IT,Embedded,No,No,6.86,71.7,1,2,0.0,1,0,59.8,5.06,52.4,56.6,No,1,0
Male,Ahmedabad,Tier1,Civil,DataScience,No,No,7.83,78.0,2,3,4.0,2,1,72.1,6.92,70.7,85.2,No,1,0
Male,Pune,Tier1,ECE,AI,Yes,No,6.45,65.0,0,2,0.0,2,0,45.3,,30.7,43.8,Yes,0,0
Female,Hyderabad,Tier3,ECE,Embedded,No,No,9.48,99.3,4,4,6.0,6,2,100.0,9.1,98.2,99.0,No,1,0
Male,Mumbai,Tier3,ECE,Networking,Yes,No,6.94,73.6,2,2,2.0,4,0,56.6,7.29,60.4,66.8,Yes,0,0
Female,Hyderabad,Tier3,CS,AI,No,No,5.76,50.2,0,1,0.0,0,0,35.8,3.22,21.2,45.1,No,0,0
Female,Ahmedabad,Tier2,IT,AI,Yes,No,6.86,75.1,2,2,0.0,2,0,62.0,6.65,60.9,53.6,No,0,0
Female,Hyderabad,Tier2,Mechanical,Networking,Yes,No,6.32,73.3,2,1,0.0,1,0,47.0,4.55,,59.9,Yes,0,0
Male,Jaipur,Tier2,ECE,Embedded,No,No,6.3,69.6,0,1,0.0,1,0,59.9,5.99,32.8,53.7,Yes,0,0
Male,Bangalore,Tier2,IT,Networking,No,No,7.97,84.6,2,4,3.0,3,1,69.4,7.16,72.4,76.2,No,0,0
Female,Kolkata,Tier3,IT,DataScience,Yes,No,7.74,85.6,3,2,4.0,4,0,69.6,7.11,73.9,70.2,No,1,0
Female,Chennai,Tier2,CS,Networking,Yes,No,7.31,80.5,1,3,,2,1,78.7,6.84,59.7,71.5,No,1,0
Male,Chennai,Tier2,EE,DataScience,No,No,8.26,79.5,2,4,3.0,3,2,74.0,6.93,73.2,81.1,No,1,0
Male,Bangalore,Tier3,CS,AI,No,Yes,6.06,65.4,0,1,0.0,0,0,53.3,4.71,45.4,53.4,No,0,0
Male,Pune,Tier2,CS,DataScience,No,Yes,6.97,73.5,0,2,1.0,0,0,70.4,5.5,49.0,58.6,Yes,0,0
Male,Pune,Tier3,ECE,Embedded,No,No,9.17,92.3,2,6,3.0,4,1,90.2,8.31,100.0,88.7,No,1,0
Male,Delhi,Tier2,EE,DataScience,No,Yes,7.08,72.8,1,4,2.0,3,0,54.0,5.86,50.8,59.5,No,1,0
Male,Pune,Tier2,CS,AI,Yes,No,7.35,67.0,1,2,2.0,2,0,58.7,7.21,69.1,62.6,No,1,1
Female,Hyderabad,Tier2,IT,Embedded,Yes,No,7.7,81.3,1,4,2.0,4,1,72.1,5.94,68.8,65.8,Yes,0,0
Female,Pune,Tier2,Civil,AI,No,Yes,8.55,93.2,3,3,5.0,4,1,79.6,8.14,71.2,77.4,No,0,0
Female,Bangalore,Tier3,Civil,Embedded,No,No,5.79,59.9,0,0,3.0,0,0,,,29.0,43.9,No,0,0
Female,Bangalore,Tier2,Mechanical,AI,Yes,No,7.14,69.4,0,1,2.0,1,0,57.9,5.73,52.6,62.6,No,0,0
Female,Kolkata,Tier3,Civil,DataScience,No,No,8.04,89.0,2,5,4.0,4,1,68.1,,78.7,68.1,No,1,0
Male,Mumbai,Tier2,IT,Embedded,No,No,8.64,87.1,3,5,3.0,4,2,,9.37,78.2,86.5,Yes,1,0
Female,Chennai,Tier3,ECE,AI,Yes,No,8.66,97.2,2,5,4.0,5,1,82.3,8.49,78.5,84.4,No,1,0
Male,Mumbai,Tier2,Civil,AI,No,No,6.88,71.8,1,2,1.0,0,0,59.0,5.37,,54.9,No,0,0
Female,Mumbai,Tier2,IT,AI,No,No,6.43,61.8,0,0,1.0,2,0,47.7,6.28,30.5,47.3,No,0,0
Male,Chennai,Tier2,IT,Networking,Yes,No,8.19,92.0,2,2,4.0,3,1,75.8,8.27,73.2,,Yes,1,0
Female,Chennai,Tier2,Mechanical,Networking,No,No,6.41,70.7,1,0,2.0,0,0,57.0,5.57,38.1,,No,0,0
Male,Ahmedabad,Tier3,ECE,AI,Yes,No,7.32,83.1,2,1,2.0,3,1,63.2,7.15,62.9,66.8,No,1,0
Male,Chennai,Tier2,CS,DataScience,No,Yes,8.52,76.8,2,4,3.0,3,1,86.5,8.56,73.4,75.1,Yes,1,0
Male,Bangalore,Tier1,ECE,Networking,Yes,No,8.01,92.0,1,4,2.0,5,1,85.8,,79.4,73.7,No,0,0
Male,Chennai,Tier2,IT,Embedded,No,No,6.24,76.4,0,1,0.0,0,0,55.3,6.02,42.7,51.0,No,0,0
Female,Kolkata,Tier2,CS,AI,No,Yes,7.11,71.6,0,3,1.0,2,1,52.7,6.68,45.1,,Yes,0,0
Male,Kolkata,Tier1,Mechanical,AI,No,Yes,8.22,79.9,2,4,2.0,2,0,78.3,8.25,64.8,73.5,Yes,1,0
Male,Hyderabad,Tier3,ECE,AI,Yes,No,7.68,85.2,2,3,4.0,4,1,,8.14,,69.5,Yes,0,0
Female,Mumbai,Tier2,EE,Embedded,Yes,No,6.32,66.7,1,1,0.0,1,0,42.7,4.22,36.5,45.2,Yes,0,0
Male,Chennai,Tier3,ECE,Networking,No,No,7.46,78.3,1,2,2.0,2,0,66.2,5.86,,57.4,Yes,0,0
Female,Chennai,Tier3,IT,Networking,No,No,6.41,63.9,1,2,,0,0,61.1,4.98,,,No,0,0
Male,Chennai,Tier1,Mechanical,AI,No,No,6.03,53.3,0,1,0.0,0,0,46.1,4.89,56.0,39.4,No,0,0
Male,Hyderabad,Tier2,Mechanical,DataScience,Yes,No,7.82,85.9,1,3,2.0,2,1,72.1,7.89,68.7,78.6,No,1,1
Male,Bangalore,Tier2,CS,AI,Yes,Yes,9.07,100.0,3,4,5.0,4,1,93.6,10.0,92.4,91.3,No,1,0
Female,Pune,Tier2,CS,AI,No,Yes,6.87,54.2,1,2,1.0,2,0,51.0,6.11,57.4,57.0,No,0,0
Female,Jaipur,Tier2,ECE,DataScience,Yes,Yes,7.5,76.5,1,4,1.0,2,1,75.0,7.1,61.6,65.1,No,0,0
Female,Jaipur,Tier2,ECE,Embedded,Yes,No,5.72,76.9,0,1,0.0,0,0,46.9,4.77,41.8,54.3,Yes,0,0
Male,Kolkata,Tier2,CS,AI,Yes,Yes,7.58,68.2,1,3,1.0,5,1,64.4,6.24,64.8,68.8,Yes,1,0
Male,Ahmedabad,Tier2,ECE,Networking,Yes,No,7.08,81.0,0,3,2.0,2,1,61.2,6.3,62.8,60.6,Yes,0,0
Male,Pune,Tier2,Mechanical,AI,Yes,No,8.01,92.2,2,3,3.0,4,1,75.7,8.09,60.8,80.3,No,0,0
Male,Hyderabad,Tier3,Mechanical,Embedded,No,No,5.6,56.7,0,0,0.0,0,0,29.0,3.64,23.7,36.2,No,0,0
Male,Chennai,Tier1,Mechanical,DataScience,Yes,No,6.47,66.7,0,2,2.0,2,0,55.8,4.92,43.3,58.0,No,0,0
Female,Pune,Tier2,Mechanical,Embedded,Yes,Yes,7.38,73.4,2,2,2.0,1,1,75.1,,67.5,58.9,Yes,1,0
Female,Bangalore,Tier2,CS,Embedded,Yes,No,7.47,86.7,1,4,2.0,1,0,65.4,6.64,54.5,63.1,Yes,1,0
Male,Bangalore,Tier3,IT,Embedded,Yes,No,7.65,87.9,3,3,4.0,3,1,83.5,8.09,66.5,77.3,No,1,0
Female,Mumbai,Tier3,CS,AI,No,No,7.23,74.7,0,1,2.0,3,0,68.7,7.46,64.9,71.4,Yes,0,0
Male,Delhi,Tier1,Mechanical,DataScience,Yes,No,6.83,75.0,0,3,3.0,0,0,50.6,6.8,53.0,64.5,No,0,0
Male,Hyderabad,Tier3,CS,DataScience,Yes,Yes,6.59,78.6,2,1,1.0,2,0,53.8,6.01,55.3,52.7,Yes,0,0
Male,Bangalore,Tier1,Mechanical,Networking,No,No,7.34,70.3,1,2,2.0,3,1,68.9,7.11,53.5,66.1,No,0,0
Male,Chennai,Tier2,Civil,AI,Yes,No,7.51,79.6,2,3,3.0,3,1,63.2,7.35,,61.4,No,1,0
Female,Mumbai,Tier1,ECE,Embedded,No,Yes,6.26,61.1,1,1,,1,0,53.0,5.33,39.4,62.6,Yes,0,0
Male,Mumbai,Tier2,EE,DataScience,Yes,Yes,6.29,60.5,0,1,2.0,2,0,49.1,5.38,51.5,45.8,No,0,0
Male,Delhi,Tier2,CS,Embedded,Yes,Yes,6.45,68.1,0,1,0.0,0,0,46.8,4.7,40.1,41.7,No,0,0
Male,Kolkata,Tier2,IT,AI,No,No,8.36,81.3,2,3,3.0,3,1,74.9,8.02,81.3,,Yes,1,0
Female,Chennai,Tier3,Mechanical,AI,Yes,No,7.68,72.5,2,2,2.0,3,1,,,52.1,76.8,No,1,0
Male,Pune,Tier2,Mechanical,DataScience,Yes,No,8.86,90.1,2,2,2.0,4,2,87.3,8.96,83.7,77.3,No,1,0
Female,Hyderabad,Tier1,EE,Networking,No,Yes,6.66,68.5,1,4,0.0,1,1,64.4,5.68,51.1,61.6,No,0,1
Male,Chennai,Tier2,Civil,DataScience,No,Yes,9.12,100.0,2,5,3.0,4,1,87.4,,100.0,,No,1,0
Female,Hyderabad,Tier2,CS,Networking,No,No,7.33,66.8,2,4,0.0,2,0,61.2,5.51,66.4,58.9,Yes,0,0
Male,Hyderabad,Tier2,Mechanical,Networking,Yes,No,8.3,87.3,2,3,3.0,4,1,83.2,7.05,73.7,68.3,No,1,0
Male,Mumbai,Tier2,Civil,Embedded,No,No,5.87,60.5,0,3,0.0,0,0,47.0,4.93,,52.7,No,0,0
Male,Chennai,Tier3,Mechanical,Networking,No,No,7.63,68.9,1,3,2.0,2,0,47.7,7.19,59.2,72.0,No,1,0
Female,Kolkata,Tier3,Mechanical,DataScience,No,No,8.64,90.0,3,4,3.0,4,1,77.7,7.51,87.0,97.4,No,1,1
Female,Kolkata,Tier2,IT,Embedded,No,No,4.94,42.3,0,0,0.0,0,0,31.0,3.08,20.4,26.8,No,0,0
Female,Hyderabad,Tier2,EE,AI,No,No,8.91,86.1,3,5,,3,1,80.5,8.01,98.9,82.5,Yes,1,0
Male,Mumbai,Tier1,IT,AI,No,No,9.48,98.1,3,5,,7,2,100.0,10.0,100.0,,No,1,0
Female,Pune,Tier2,ECE,AI,No,No,6.72,52.5,0,2,1.0,0,0,57.4,5.8,32.1,59.5,No,0,0
Male,Hyderabad,Tier2,EE,Networking,Yes,No,5.8,62.2,0,0,0.0,0,0,43.8,4.93,31.7,46.8,No,0,0
Male,Chennai,Tier1,CS,Embedded,No,No,5.89,73.5,1,1,2.0,1,0,46.1,4.25,33.1,36.2,Yes,0,0
Male,Kolkata,Tier1,IT,Embedded,No,Yes,8.26,94.3,2,4,5.0,3,1,74.2,,77.9,73.8,No,1,0
Female,Delhi,Tier2,CS,AI,No,Yes,6.18,65.4,0,1,1.0,1,0,52.6,4.39,32.4,43.7,Yes,0,0
Female,Chennai,Tier2,ECE,AI,Yes,No,6.4,63.8,0,1,1.0,0,0,47.8,5.2,27.9,57.6,No,0,0
